,rl_yaw,rl_roll,rl_pitch
786,-1.5625,-62.375,34.1875
787,-1.5625,-62.4375,34.1875
788,-1.5625,-62.4375,34.1875
789,-1.5625,-62.4375,34.1875
790,-1.5625,-62.4375,34.1875
791,-1.5625,-62.4375,34.1875
792,-1.5625,-62.375,34.125
793,-1.5625,-62.375,34.125
794,-1.5625,-62.375,34.125
795,-1.5625,-62.4375,34.125
796,-1.5625,-62.4375,34.0625
797,-1.5625,-62.4375,34.0625
798,-1.5625,-62.4375,34.0625
799,-1.5625,-62.4375,34.0
800,-1.5625,-62.4375,34.0
801,-1.5625,-62.4375,34.0
802,-1.5625,-62.4375,34.0
803,-1.5625,-62.4375,34.0
804,-1.5625,-62.4375,34.0
805,-1.5625,-62.4375,34.0
806,-1.5625,-62.5,33.9375
807,-1.5625,-62.5,33.9375
808,-1.5625,-62.5,33.9375
809,-1.5625,-62.5,33.9375
810,-1.5625,-62.5,33.9375
811,-1.5625,-62.5,33.9375
812,-1.5625,-62.5,33.9375
813,-1.5625,-62.5,33.9375
814,-1.5625,-62.5,33.9375
815,-1.5625,-62.5,33.9375
816,-1.5625,-62.5625,33.9375
817,-1.5625,-62.5625,33.9375
818,-1.5625,-62.5625,33.9375
819,-1.5625,-62.5625,33.9375
820,-1.5625,-62.5625,33.875
821,-1.5625,-62.5625,33.875
822,-1.5625,-62.5625,33.875
823,-1.5625,-62.5625,33.875
824,-1.5625,-62.5625,33.875
825,-1.5625,-62.5625,33.875
826,-1.5625,-62.5625,33.8125
827,-1.5625,-62.5625,33.8125
828,-1.5625,-62.5625,33.8125
829,-1.5625,-62.5625,33.875
830,-1.5625,-62.625,33.8125
831,-1.5625,-62.625,33.8125
832,-1.5625,-62.625,33.6875
833,-1.5625,-62.625,33.6875
834,-1.5625,-62.625,33.6875
835,-1.625,-62.625,33.6875
836,-1.625,-62.625,33.6875
837,-1.625,-62.625,33.6875
838,-1.625,-62.625,33.6875
839,-1.625,-62.625,33.625
840,-1.625,-62.625,33.5625
841,-1.625,-62.6875,33.625
842,-1.625,-62.6875,33.625
843,-1.625,-62.625,33.5625
844,-1.625,-62.625,33.5625
845,-1.625,-62.625,33.5625
846,-1.625,-62.625,33.5625
847,-1.625,-62.625,33.5625
848,-1.625,-62.625,33.5625
849,-1.625,-62.625,33.5625
850,-1.625,-62.625,33.5625
851,-1.625,-62.625,33.5625
852,-1.625,-62.625,33.5625
853,-1.625,-62.625,33.5625
854,-1.625,-62.625,33.5625
855,-1.625,-62.625,33.5625
856,-1.625,-62.625,33.5625
857,-1.625,-62.625,33.5625
858,-1.625,-62.625,33.5625
859,-1.625,-62.625,33.5
860,-1.625,-62.625,33.5
861,-1.625,-62.6875,33.4375
862,-1.625,-62.6875,33.4375
863,-1.625,-62.75,33.4375
864,-1.625,-62.75,33.4375
865,-1.625,-62.75,33.4375
866,-1.625,-62.75,33.4375
867,-1.625,-62.75,33.375
868,-1.625,-62.75,33.375
869,-1.625,-62.75,33.375
870,-1.625,-62.75,33.375
871,-1.625,-62.75,33.375
872,-1.625,-62.75,33.375
873,-1.625,-62.75,33.375
874,-1.625,-62.75,33.375
875,-1.625,-62.75,33.375
876,-1.625,-62.75,33.3125
877,-1.625,-62.75,33.3125
878,-1.625,-62.75,33.25
879,-1.625,-62.8125,33.3125
880,-1.625,-62.8125,33.3125
881,-1.5625,-62.8125,33.375
882,-1.5625,-62.8125,33.375
883,-1.5625,-62.8125,33.375
884,-1.5625,-62.8125,33.375
885,-1.5625,-62.8125,33.375
886,-1.5625,-62.8125,33.3125
887,-1.625,-62.8125,33.3125
888,-1.625,-62.8125,33.3125
889,-1.625,-62.8125,33.3125
890,-1.625,-62.8125,33.375
891,-1.625,-62.8125,33.3125
892,-1.625,-62.8125,33.25
893,-1.625,-62.875,33.25
894,-1.625,-62.875,33.25
895,-1.625,-62.875,33.25
896,-1.625,-62.875,33.3125
897,-1.625,-62.875,33.3125
898,-1.625,-62.875,33.3125
899,-1.625,-62.875,33.3125
900,-1.625,-62.875,33.3125
901,-1.625,-62.875,33.3125
902,-1.6875,-62.875,33.3125
903,-1.6875,-62.875,33.3125
904,-1.6875,-62.875,33.3125
905,-1.6875,-62.875,33.3125
906,-1.6875,-62.875,33.3125
907,-1.6875,-62.875,33.3125
908,-1.6875,-62.875,33.3125
909,-1.6875,-62.875,33.3125
910,-1.6875,-62.875,33.3125
911,-1.6875,-62.875,33.3125
912,-1.6875,-62.875,33.3125
913,-1.6875,-62.875,33.3125
914,-1.6875,-62.875,33.3125
915,-1.6875,-62.875,33.3125
916,-1.6875,-62.875,33.3125
917,-1.6875,-62.875,33.3125
918,-1.6875,-62.875,33.3125
919,-1.6875,-62.875,33.25
920,-1.6875,-62.875,33.25
921,-1.6875,-62.875,33.25
922,-1.625,-62.875,33.3125
923,-1.625,-62.875,33.3125
924,-1.625,-62.875,33.3125
925,-1.625,-62.875,33.3125
926,-1.625,-62.875,33.3125
927,-1.625,-62.875,33.3125
928,-1.625,-62.875,33.3125
929,-1.625,-62.875,33.375
930,-1.625,-62.875,33.375
931,-1.625,-62.875,33.3125
932,-1.625,-62.875,33.3125
933,-1.625,-62.875,33.3125
934,-1.625,-62.875,33.3125
935,-1.625,-62.875,33.3125
936,-1.625,-62.875,33.25
937,-1.625,-62.875,33.25
938,-1.625,-62.875,33.25
939,-1.625,-62.875,33.25
940,-1.625,-62.875,33.25
941,-1.625,-62.875,33.25
942,-1.625,-62.875,33.25
943,-1.625,-62.875,33.25
944,-1.625,-62.875,33.25
945,-1.625,-62.875,33.25
946,-1.625,-62.875,33.25
947,-1.625,-62.875,33.3125
948,-1.625,-62.875,33.3125
949,-1.625,-62.875,33.3125
950,-1.625,-62.875,33.3125
951,-1.625,-62.875,33.375
952,-1.625,-62.875,33.375
953,-1.625,-62.875,33.375
954,-1.625,-62.875,33.375
955,-1.625,-62.875,33.3125
956,-1.625,-62.875,33.3125
957,-1.625,-62.875,33.25
958,-1.625,-62.8125,33.1875
959,-1.6875,-62.8125,33.125
960,-1.625,-62.8125,33.0625
961,-1.625,-62.8125,33.0625
962,-1.625,-62.8125,32.9375
963,-1.625,-62.8125,32.875
964,-1.625,-62.8125,32.875
965,-1.625,-62.8125,32.875
966,-1.625,-62.8125,32.875
967,-1.625,-62.8125,32.8125
968,-1.625,-62.8125,32.8125
969,-1.625,-62.8125,32.8125
970,-1.625,-62.8125,32.8125
971,-1.625,-62.8125,32.8125
972,-1.625,-62.8125,32.8125
973,-1.625,-62.8125,32.8125
974,-1.625,-62.8125,32.8125
975,-1.625,-62.8125,32.8125
976,-1.625,-62.8125,32.8125
977,-1.625,-62.8125,32.8125
978,-1.625,-62.8125,32.8125
979,-1.625,-62.8125,32.8125
980,-1.625,-62.8125,32.8125
981,-1.625,-62.8125,32.8125
982,-1.625,-62.8125,32.8125
983,-1.625,-62.8125,32.875
984,-1.625,-62.8125,32.875
985,-1.625,-62.8125,32.8125
986,-1.625,-62.75,32.75
987,-1.6875,-62.6875,32.8125
988,-1.6875,-62.75,32.875
989,-1.625,-62.75,32.9375
990,-1.625,-62.75,32.9375
991,-1.625,-62.75,32.875
992,-1.625,-62.75,32.875
993,-1.625,-62.75,32.875
994,-1.625,-62.75,32.875
995,-1.625,-62.75,32.875
996,-1.625,-62.75,32.875
997,-1.625,-62.75,32.875
998,-1.625,-62.75,32.875
999,-1.625,-62.75,32.875
1000,-1.625,-62.75,32.875
1001,-1.625,-62.75,32.875
1002,-1.5625,-62.75,32.9375
1003,-1.5625,-62.75,32.9375
1004,-1.625,-62.75,32.9375
1005,-1.625,-62.75,32.875
1006,-1.625,-62.75,32.875
1007,-1.625,-62.75,32.875
1008,-1.5625,-62.75,32.9375
1009,-1.5625,-62.75,33.0
1010,-1.5625,-62.75,33.0
1011,-1.5625,-62.75,33.0
1012,-1.5625,-62.75,33.0
1013,-1.5625,-62.75,33.0
1014,-1.5625,-62.75,33.0
1015,-1.5625,-62.75,33.0
1016,-1.5625,-62.75,33.0
1017,-1.5625,-62.75,33.0
1018,-1.5625,-62.75,33.0
1019,-1.5625,-62.75,33.0
1020,-1.5625,-62.75,33.0
1021,-1.5625,-62.75,33.0
1022,-1.5625,-62.75,33.0
1023,-1.5625,-62.75,33.0625
1024,-1.5625,-62.75,33.0625
1025,-1.5625,-62.75,33.0625
1026,-1.5625,-62.75,33.0625
1027,-1.5625,-62.75,33.0625
1028,-1.5625,-62.75,33.125
1029,-1.5625,-62.75,33.1875
1030,-1.5625,-62.75,33.1875
1031,-1.5625,-62.75,33.1875
1032,-1.5625,-62.75,33.1875
1033,-1.5625,-62.75,33.1875
1034,-1.625,-62.75,33.1875
1035,-1.625,-62.75,33.1875
1036,-1.625,-62.75,33.1875
1037,-1.625,-62.75,33.1875
1038,-1.625,-62.75,33.1875
1039,-1.625,-62.75,33.1875
1040,-1.625,-62.75,33.25
1041,-1.625,-62.75,33.25
1042,-1.625,-62.75,33.25
1043,-1.625,-62.75,33.25
1044,-1.625,-62.75,33.25
1045,-1.625,-62.75,33.25
1046,-1.625,-62.75,33.25
1047,-1.625,-62.75,33.25
1048,-1.625,-62.75,33.3125
1049,-1.625,-62.75,33.3125
1050,-1.5625,-62.75,33.3125
1051,-1.5625,-62.75,33.375
1052,-1.5625,-62.75,33.375
1053,-1.5625,-62.75,33.375
1054,-1.5625,-62.75,33.375
1055,-1.5,-62.8125,33.375
1056,-1.5,-62.75,33.375
1057,-1.5,-62.8125,33.375
1058,-1.5,-62.8125,33.375
1059,-1.5,-62.8125,33.375
1060,-1.5,-62.8125,33.375
1061,-1.5,-62.8125,33.375
1062,-1.5,-62.8125,33.4375
1063,-1.5,-62.8125,33.375
1064,-1.5,-62.8125,33.375
1065,-1.5,-62.8125,33.375
1066,-1.5,-62.8125,33.375
1067,-1.5,-62.8125,33.375
1068,-1.5,-62.8125,33.375
1069,-1.5,-62.8125,33.375
1070,-1.5,-62.8125,33.375
1071,-1.5,-62.75,33.375
1072,-1.5,-62.75,33.375
1073,-1.5625,-62.75,33.5
1074,-1.5625,-62.75,33.5
1075,-1.5625,-62.75,33.4375
1076,-1.5625,-62.75,33.4375
1077,-1.5,-62.75,33.5
1078,-1.5,-62.75,33.5625
1079,-1.5,-62.75,33.5625
1080,-1.5,-62.75,33.5625
1081,-1.5,-62.75,33.5625
1082,-1.5,-62.75,33.5625
1083,-1.5,-62.75,33.5625
1084,-1.5,-62.75,33.5625
1085,-1.5,-62.75,33.5625
1086,-1.5,-62.6875,33.5
1087,-1.5,-62.6875,33.5
1088,-1.5,-62.6875,33.5
1089,-1.5,-62.6875,33.5
1090,-1.5,-62.6875,33.5
1091,-1.5,-62.6875,33.5
1092,-1.5,-62.6875,33.5
1093,-1.5,-62.6875,33.5
1094,-1.5,-62.6875,33.5
1095,-1.5,-62.6875,33.5
1096,-1.5,-62.6875,33.5
1097,-1.5,-62.6875,33.4375
1098,-1.5,-62.6875,33.4375
1099,-1.5,-62.6875,33.4375
1100,-1.5,-62.6875,33.4375
1101,-1.5,-62.6875,33.4375
1102,-1.5,-62.6875,33.4375
1103,-1.5,-62.6875,33.5
1104,-1.5,-62.6875,33.5
1105,-1.5,-62.6875,33.5
1106,-1.5,-62.6875,33.5
1107,-1.5,-62.6875,33.5
1108,-1.5,-62.6875,33.5
1109,-1.5,-62.6875,33.5
1110,-1.5,-62.6875,33.5
1111,-1.5,-62.6875,33.5625
1112,-1.4375,-62.6875,33.5625
1113,-1.5,-62.6875,33.5625
1114,-1.5,-62.8125,33.625
1115,-1.5,-62.8125,33.625
1116,-1.5,-62.8125,33.625
1117,-1.5,-62.8125,33.625
1118,-1.5,-62.8125,33.6875
1119,-1.5,-62.8125,33.6875
1120,-1.5,-62.8125,33.6875
1121,-1.5,-62.8125,33.6875
1122,-1.5,-62.8125,33.75
1123,-1.5,-62.8125,33.75
1124,-1.5,-62.8125,33.75
1125,-1.5,-62.8125,33.75
1126,-1.5,-62.875,33.75
1127,-1.5,-62.875,33.75
1128,-1.5,-62.875,33.75
1129,-1.5,-62.875,33.75
1130,-1.5,-62.875,33.75
1131,-1.5,-62.875,33.75
1132,-1.5,-62.875,33.75
1133,-1.5,-62.875,33.8125
1134,-1.5,-62.875,33.75
1135,-1.5,-62.875,33.75
1136,-1.5,-62.875,33.6875
1137,-1.5,-62.875,33.6875
1138,-1.5,-62.875,33.6875
1139,-1.5,-62.875,33.6875
1140,-1.5,-62.875,33.6875
1141,-1.5,-62.875,33.6875
1142,-1.5,-62.875,33.6875
1143,-1.5,-62.875,33.6875
1144,-1.5,-62.875,33.6875
1145,-1.5,-62.875,33.6875
1146,-1.5,-62.875,33.6875
1147,-1.5,-62.875,33.6875
1148,-1.5,-62.8125,33.625
1149,-1.5,-62.8125,33.75
1150,-1.5,-62.8125,33.75
1151,-1.5,-62.8125,33.75
1152,-1.5,-62.8125,33.6875
1153,-1.5,-62.8125,33.6875
1154,-1.5,-62.8125,33.6875
1155,-1.5,-62.8125,33.625
1156,-1.5,-62.8125,33.625
1157,-1.5,-62.8125,33.625
1158,-1.5,-62.8125,33.625
1159,-1.5,-62.8125,33.625
1160,-1.5,-62.8125,33.625
1161,-1.5,-62.8125,33.625
1162,-1.5,-62.8125,33.625
1163,-1.5,-62.8125,33.5625
1164,-1.5,-62.8125,33.5625
1165,-1.5,-62.8125,33.5625
1166,-1.5,-62.8125,33.5625
1167,-1.5,-62.8125,33.5625
1168,-1.5,-62.8125,33.5625
1169,-1.5,-62.8125,33.5625
1170,-1.5,-62.8125,33.5625
1171,-1.5,-62.8125,33.5625
1172,-1.5,-62.8125,33.5625
1173,-1.5,-62.8125,33.5625
1174,-1.5,-62.8125,33.5625
1175,-1.5,-62.8125,33.5625
1176,-1.5,-62.8125,33.5625
1177,-1.5,-62.8125,33.5625
1178,-1.5,-62.8125,33.5625
1179,-1.5,-62.8125,33.5625
1180,-1.5,-62.8125,33.5625
1181,-1.5,-62.875,33.5
1182,-1.5,-62.875,33.5
1183,-1.5,-62.875,33.5
1184,-1.5,-62.875,33.5
1185,-1.5,-62.875,33.5
1186,-1.5,-62.875,33.5
1187,-1.5,-62.875,33.5
1188,-1.5,-62.875,33.5
1189,-1.5,-62.875,33.5
1190,-1.5,-62.875,33.5
1191,-1.5,-62.875,33.5
1192,-1.5,-62.875,33.5
1193,-1.5,-62.875,33.5
1194,-1.5,-62.875,33.5
1195,-1.5,-62.875,33.5
1196,-1.5625,-62.875,33.4375
1197,-1.5625,-62.875,33.5
1198,-1.5625,-62.875,33.5
1199,-1.5625,-62.875,33.5
1200,-1.5625,-62.875,33.5
1201,-1.5625,-62.875,33.5
1202,-1.5625,-62.875,33.5
1203,-1.5625,-62.875,33.5
1204,-1.5625,-62.875,33.5
1205,-1.5625,-62.875,33.5
1206,-1.5625,-62.875,33.5
1207,-1.5625,-62.875,33.5
1208,-1.5625,-62.875,33.5
1209,-1.5625,-62.875,33.5
1210,-1.5625,-62.875,33.5
1211,-1.5625,-62.875,33.5
1212,-1.5625,-62.875,33.5
1213,-1.5625,-62.875,33.5
1214,-1.5625,-62.875,33.5
1215,-1.5625,-62.875,33.5
1216,-1.5625,-62.875,33.5
1217,-1.5625,-62.9375,33.5
1218,-1.5625,-62.9375,33.5
1219,-1.5625,-62.9375,33.5
1220,-1.5625,-62.9375,33.5
1221,-1.5625,-62.9375,33.5
1222,-1.5625,-62.875,33.5625
1223,-1.625,-62.875,33.5625
1224,-1.625,-62.875,33.5625
1225,-1.625,-62.875,33.5625
1226,-1.625,-62.875,33.5625
1227,-1.625,-62.875,33.5
1228,-1.625,-62.875,33.5
1229,-1.625,-62.875,33.5
1230,-1.625,-62.875,33.5
1231,-1.625,-62.875,33.5
1232,-1.625,-62.875,33.5
1233,-1.625,-62.875,33.5
1234,-1.625,-62.875,33.5
1235,-1.625,-62.875,33.5
1236,-1.5625,-62.875,33.5
1237,-1.625,-62.875,33.5
1238,-1.625,-62.875,33.5
1239,-1.625,-62.875,33.5
1240,-1.5625,-62.875,33.5
1241,-1.5625,-62.875,33.5
1242,-1.5625,-62.875,33.5
1243,-1.5625,-62.875,33.5
1244,-1.5625,-62.875,33.5
1245,-1.5625,-62.875,33.5
1246,-1.625,-62.9375,33.4375
1247,-1.5,-62.9375,33.4375
1248,-1.5625,-62.9375,33.4375
1249,-1.5625,-62.9375,33.375
1250,-1.5625,-62.9375,33.375
1251,-1.5625,-62.9375,33.375
1252,-1.5625,-62.9375,33.375
1253,-1.5625,-62.9375,33.375
1254,-1.5625,-63.0,33.375
1255,-1.5625,-63.0,33.375
1256,-1.5625,-63.0,33.375
1257,-1.5625,-63.0,33.375
1258,-1.5625,-63.0,33.375
1259,-1.5625,-63.0,33.3125
1260,-1.5625,-63.0,33.3125
1261,-1.5625,-63.0,33.3125
1262,-1.5625,-63.0,33.3125
1263,-1.5625,-63.0625,33.3125
1264,-1.5625,-63.125,33.375
1265,-1.5625,-63.125,33.375
1266,-1.5625,-63.125,33.375
1267,-1.5625,-63.125,33.375
1268,-1.5625,-63.125,33.375
1269,-1.5625,-63.0625,33.3125
1270,-1.5625,-63.0625,33.3125
1271,-1.5625,-63.0625,33.375
1272,-1.5625,-63.125,33.375
1273,-1.5625,-63.125,33.375
1274,-1.5625,-63.125,33.375
1275,-1.5625,-63.125,33.375
1276,-1.5625,-63.1875,33.3125
1277,-1.5625,-63.1875,33.3125
1278,-1.5625,-63.1875,33.3125
1279,-1.5625,-63.1875,33.3125
1280,-1.5625,-63.1875,33.3125
1281,-1.5625,-63.1875,33.3125
1282,-1.5625,-63.1875,33.3125
1283,-1.5625,-63.1875,33.3125
1284,-1.5625,-63.1875,33.3125
1285,-1.5625,-63.1875,33.3125
1286,-1.5625,-63.1875,33.3125
1287,-1.5625,-63.1875,33.3125
1288,-1.5625,-63.1875,33.3125
1289,-1.5625,-63.1875,33.3125
1290,-1.5625,-63.1875,33.3125
1291,-1.5625,-63.1875,33.3125
1292,-1.5625,-63.1875,33.3125
1293,-1.5625,-63.1875,33.3125
1294,-1.5625,-63.1875,33.3125
1295,-1.5625,-63.1875,33.3125
1296,-1.5625,-63.1875,33.375
1297,-1.5625,-63.1875,33.375
1298,-1.5625,-63.1875,33.375
1299,-1.5625,-63.1875,33.375
1300,-1.5625,-63.1875,33.3125
1301,-1.5625,-63.1875,33.375
1302,-1.5625,-63.1875,33.375
1303,-1.5625,-63.1875,33.375
1304,-1.5625,-63.1875,33.375
1305,-1.5625,-63.1875,33.375
1306,-1.5625,-63.1875,33.375
1307,-1.5625,-63.125,33.375
1308,-1.5625,-63.125,33.375
1309,-1.5625,-63.125,33.3125
1310,-1.5625,-63.1875,33.25
1311,-1.5625,-63.1875,33.25
1312,-1.5625,-63.1875,33.25
1313,-1.5625,-63.1875,33.25
1314,-1.5625,-63.1875,33.3125
1315,-1.5625,-63.1875,33.3125
1316,-1.625,-63.25,33.3125
1317,-1.625,-63.25,33.3125
1318,-1.625,-63.25,33.3125
1319,-1.625,-63.25,33.3125
1320,-1.625,-63.25,33.3125
1321,-1.625,-63.25,33.3125
1322,-1.625,-63.25,33.3125
1323,-1.625,-63.25,33.3125
1324,-1.625,-63.25,33.3125
1325,-1.625,-63.25,33.3125
1326,-1.625,-63.25,33.3125
1327,-1.625,-63.25,33.3125
1328,-1.625,-63.25,33.3125
1329,-1.625,-63.25,33.375
1330,-1.625,-63.25,33.375
1331,-1.625,-63.25,33.375
1332,-1.625,-63.25,33.375
1333,-1.625,-63.25,33.3125
1334,-1.625,-63.25,33.3125
1335,-1.625,-63.25,33.3125
1336,-1.625,-63.25,33.3125
1337,-1.625,-63.25,33.3125
1338,-1.625,-63.25,33.3125
1339,-1.625,-63.25,33.3125
1340,-1.625,-63.25,33.3125
1341,-1.625,-63.25,33.3125
1342,-1.6875,-63.125,33.125
1343,-1.6875,-63.125,33.0625
1344,-1.6875,-63.125,33.0
1345,-1.6875,-63.125,32.875
1346,-1.6875,-63.125,32.875
1347,-1.6875,-63.125,32.8125
1348,-1.6875,-63.125,32.875
1349,-1.6875,-63.125,33.0
1350,-1.6875,-63.125,33.0
1351,-1.6875,-63.125,33.0
1352,-1.75,-63.1875,33.0625
1353,-1.6875,-63.1875,33.1875
1354,-1.6875,-63.1875,33.1875
1355,-1.6875,-63.1875,33.1875
1356,-1.6875,-63.25,33.25
1357,-1.6875,-63.25,33.25
1358,-1.6875,-63.25,33.25
1359,-1.6875,-63.25,33.1875
1360,-1.6875,-63.25,33.1875
1361,-1.6875,-63.25,33.125
1362,-1.6875,-63.25,33.125
1363,-1.6875,-63.25,33.0625
1364,-1.6875,-63.25,33.0625
1365,-1.6875,-63.25,33.0625
1366,-1.6875,-63.25,33.0625
1367,-1.6875,-63.25,33.0625
1368,-1.6875,-63.25,33.0
1369,-1.6875,-63.25,33.0
1370,-1.6875,-63.25,33.0625
1371,-1.625,-63.25,33.25
1372,-1.625,-63.25,33.1875
1373,-1.625,-63.25,33.1875
1374,-1.625,-63.25,33.1875
1375,-1.625,-63.25,33.1875
1376,-1.6875,-63.25,33.1875
1377,-1.6875,-63.25,33.1875
1378,-1.6875,-63.25,33.1875
1379,-1.6875,-63.25,33.1875
1380,-1.6875,-63.25,33.1875
1381,-1.6875,-63.25,33.1875
1382,-1.6875,-63.25,33.1875
1383,-1.6875,-63.25,33.1875
1384,-1.6875,-63.25,33.1875
1385,-1.6875,-63.25,33.125
1386,-1.6875,-63.125,33.125
1387,-1.6875,-63.1875,33.125
1388,-1.6875,-63.1875,33.125
1389,-1.6875,-63.1875,33.125
1390,-1.6875,-63.1875,33.125
1391,-1.6875,-63.1875,33.125
1392,-1.6875,-63.1875,33.125
1393,-1.6875,-63.1875,33.125
1394,-1.6875,-63.1875,33.125
1395,-1.6875,-63.1875,33.125
1396,-1.6875,-63.1875,33.125
1397,-1.6875,-63.1875,33.125
1398,-1.6875,-63.1875,33.125
1399,-1.6875,-63.1875,33.125
1400,-1.6875,-63.1875,33.125
1401,-1.6875,-63.1875,33.125
1402,-1.6875,-63.1875,33.125
1403,-1.6875,-63.1875,33.125
1404,-1.6875,-63.1875,33.125
1405,-1.6875,-63.1875,33.125
1406,-1.6875,-63.1875,33.125
1407,-1.6875,-63.1875,33.125
1408,-1.6875,-63.1875,33.125
1409,-1.6875,-63.1875,33.125
1410,-1.6875,-63.1875,33.125
1411,-1.6875,-63.1875,33.125
1412,-1.6875,-63.1875,33.125
1413,-1.6875,-63.1875,33.125
1414,-1.6875,-63.1875,33.125
1415,-1.6875,-63.1875,33.125
1416,-1.6875,-63.1875,33.125
1417,-1.6875,-63.1875,33.1875
1418,-1.6875,-63.1875,33.1875
1419,-1.6875,-63.1875,33.1875
1420,-1.6875,-63.125,33.1875
1421,-1.6875,-63.125,33.1875
1422,-1.6875,-63.125,33.1875
1423,-1.6875,-63.1875,33.1875
1424,-1.6875,-63.1875,33.25
1425,-1.625,-63.1875,33.25
1426,-1.625,-63.25,33.25
1427,-1.625,-63.25,33.25
1428,-1.625,-63.25,33.25
1429,-1.6875,-63.25,33.1875
1430,-1.6875,-63.25,33.1875
1431,-1.6875,-63.25,33.1875
1432,-1.6875,-63.25,33.1875
1433,-1.6875,-63.25,33.1875
1434,-1.6875,-63.25,33.1875
1435,-1.6875,-63.25,33.1875
1436,-1.6875,-63.25,33.1875
1437,-1.6875,-63.25,33.1875
1438,-1.6875,-63.25,33.1875
1439,-1.5625,-63.25,33.25
1440,-1.625,-63.25,33.1875
1441,-1.625,-63.25,33.125
1442,-1.625,-63.25,33.125
1443,-1.625,-63.25,33.125
1444,-1.625,-63.25,33.125
1445,-1.625,-63.25,33.125
1446,-1.625,-63.25,33.125
1447,-1.625,-63.25,33.125
1448,-1.625,-63.25,33.125
1449,-1.625,-63.25,33.125
1450,-1.625,-63.25,33.125
1451,-1.625,-63.25,33.125
1452,-1.625,-63.25,33.125
1453,-1.625,-63.25,33.125
1454,-1.625,-63.25,33.125
1455,-1.625,-63.1875,33.125
1456,-1.625,-63.1875,33.125
1457,-1.625,-63.1875,33.125
1458,-1.625,-63.1875,33.125
1459,-1.625,-63.125,33.0625
1460,-1.6875,-63.125,33.0
1461,-1.6875,-63.125,32.9375
1462,-1.6875,-63.125,32.9375
1463,-1.6875,-63.125,32.9375
1464,-1.6875,-63.125,33.0
1465,-1.6875,-63.125,33.0
1466,-1.6875,-63.125,33.0
1467,-1.6875,-63.125,33.0
1468,-1.6875,-63.125,33.0
1469,-1.6875,-63.125,33.0
1470,-1.6875,-63.125,33.0
1471,-1.6875,-63.125,33.0
1472,-1.6875,-63.125,33.0
1473,-1.6875,-63.125,33.0
1474,-1.6875,-63.125,33.0
1475,-1.6875,-63.125,33.0
1476,-1.6875,-63.125,33.0
1477,-1.6875,-63.125,33.0
1478,-1.6875,-63.0625,32.9375
1479,-1.6875,-63.0625,32.9375
1480,-1.6875,-63.0625,32.9375
1481,-1.6875,-63.0625,32.9375
1482,-1.6875,-63.0625,32.9375
1483,-1.6875,-63.0625,32.9375
1484,-1.6875,-63.0625,32.9375
1485,-1.6875,-63.0625,32.9375
1486,-1.6875,-63.0625,32.9375
1487,-1.6875,-63.0625,32.9375
1488,-1.6875,-63.0625,32.9375
1489,-1.6875,-63.0625,32.9375
1490,-1.6875,-63.0625,32.9375
1491,-1.6875,-63.125,32.9375
1492,-1.6875,-63.125,32.9375
1493,-1.6875,-63.0625,32.9375
1494,-1.6875,-63.0625,33.0
1495,-1.6875,-63.0625,33.0
1496,-1.6875,-63.125,33.0
1497,-1.6875,-63.125,33.0
1498,-1.6875,-63.125,33.0625
1499,-1.6875,-63.125,33.0625
1500,-1.6875,-63.125,33.0625
1501,-1.6875,-63.125,33.0625
1502,-1.6875,-63.125,33.0625
1503,-1.6875,-63.125,33.0
1504,-1.6875,-63.125,33.0
1505,-1.6875,-63.125,33.0
1506,-1.6875,-63.125,33.0
1507,-1.6875,-63.125,33.0
1508,-1.6875,-63.125,33.0
1509,-1.6875,-63.125,32.9375
1510,-1.6875,-63.125,33.0
1511,-1.8125,-63.0,32.625
1512,-1.8125,-63.0,32.625
1513,-1.8125,-63.0,32.625
1514,-1.8125,-63.0,32.6875
1515,-1.8125,-63.0625,32.6875
1516,-1.8125,-63.0625,32.6875
1517,-1.8125,-63.0625,32.6875
1518,-1.8125,-63.0625,32.6875
1519,-1.8125,-63.0625,32.6875
1520,-1.8125,-63.0625,32.75
1521,-1.8125,-63.0625,32.75
1522,-1.8125,-63.0625,32.75
1523,-1.8125,-63.0625,32.8125
1524,-1.8125,-63.0625,32.8125
1525,-1.8125,-63.0625,32.875
1526,-1.8125,-63.0625,32.875
1527,-1.8125,-63.0625,32.9375
1528,-1.8125,-63.0625,32.9375
1529,-1.8125,-63.0625,32.9375
1530,-1.8125,-63.0625,32.9375
1531,-1.8125,-63.0625,32.9375
1532,-1.8125,-63.0625,32.9375
1533,-1.8125,-63.0625,32.9375
1534,-1.8125,-63.0625,32.9375
1535,-1.8125,-63.0625,32.9375
1536,-1.8125,-63.0625,32.9375
1537,-1.8125,-63.0625,32.9375
1538,-1.8125,-63.0625,32.9375
1539,-1.8125,-63.0625,32.9375
1540,-1.8125,-63.0625,32.9375
1541,-1.8125,-63.0625,32.9375
1542,-1.8125,-63.0625,32.9375
1543,-1.75,-63.0625,33.0625
1544,-1.75,-63.0625,33.0625
1545,-1.75,-63.0625,33.0625
1546,-1.75,-63.0625,33.0625
1547,-1.75,-63.125,33.0625
1548,-1.75,-63.125,33.0625
1549,-1.8125,-63.1875,33.0
1550,-1.875,-63.1875,32.9375
1551,-1.875,-63.1875,32.9375
1552,-1.875,-63.1875,32.875
1553,-1.875,-63.1875,32.875
1554,-1.875,-63.1875,32.9375
1555,-1.8125,-63.1875,32.9375
